district,district_value,mandal,mandal_value,village,village_value,property_type
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Bangarupalem,314100,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Battapanukulu,314092,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Battumetta,314097,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Bennavaram,314103,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Bheemavaram,314084,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Bonkulapalem,314120,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Budaralla,314024,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Budaralla Kothuru,314025,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Cheedikota,314005,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Cheedipalem,314050,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Chintalapadu,314055,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Chintuvanipalem,314041,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Chittempadu,314133,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Chowdipalle,314022,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Chowdipalle,314145,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Dharmavaram,314125,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Dibbalapalem,314141,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Doddavaram,314142,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Domalagondi,314061,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Gadabapalem,314132,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Gamakonda,314098,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Ganerlapalem,314094,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Gangavaram,314042,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Ganugula,314087,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Garimanda,314021,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Ginjarthi,314056,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Gollivalasa,314028,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Gopavaram,314128,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Guddapalle,314026,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Gummadimanupalem,314115,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Gummalapalem,314068,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Jammavaram,314130,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Jerrigondi,314012,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Jogampeta,314033,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Kamparegulu,314099,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Kannavaram,314011,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Kantaram,314076,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Kathiralloddi,314091,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Katragedda,314093,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Kinaparthi,314085,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Kinchavanipalem,314038,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Kindangi,314023,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Kinthalova,314074,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Kommika,314075,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Kommunuru,314004,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Kondagokira,314083,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Kondasantha,314117,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Koppukonda,314071,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Kothagadabapalem,314118,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Kothapalem,314110,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Kothapalle,314062,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Kothuru,314131,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Koyyuru,314040,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Koyyuru Pathapadu,314039,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Lingapuram,314127,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Lubbarthi,314054,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Lusam,314027,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Mallavaram,314126,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Mampa,314043,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Mandipalle,314008,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Marripakalu,314013,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Marripalem,314121,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Marriwada,314032,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Mattam Bhimavaram,314002,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Mogalidoddi,314102,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Mukudupalle,314139,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Mulagalametta,314066,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Mulapeta,314119,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,NALLABILLI,314009,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Nadimpalem,314053,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Nadimpalem,314073,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Nakkalapadu,314036,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Nallagonda,314057,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Nallagonda,314089,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Nimmagedda,314105,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Nimmalagondi,314058,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Nimmalapalem,314045,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,PEDALANKA KOTHURU,314007,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Padi,314081,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Pakalajeedi,314015,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Pakalapalem,314137,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Panasalapadu,314052,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Paradesipakalu,314069,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,PedaMakavaram,314088,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Peddinipalem,314030,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Pidathamamidi,314031,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Pidugurai,314019,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Pittalapadu,314136,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Pothavaram,314051,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Punukuru,314010,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Puttakota,314006,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Rabbasingi,314124,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Rajendrapalem,314048,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Rajupeta,314065,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Ramannapalem,314134,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Ramapuram,314116,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Ramarajupalem,314122,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Ramarajupalem,314143,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Ratnampeta,314082,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Ravanapalle,314144,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Ravimanupakalu,314072,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Ravimanupalem,314107,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Ravulakota,314014,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Rellapalem,314123,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Revallu,314044,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,SANTHA KIRLAMPADU,314046,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Sakulapalem,314140,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Sanivarappapadu,314047,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Sarabhanna Palem,314096,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Seekayipalem,314108,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Singavaram,314049,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Solabu,314034,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Suddalapalem,314114,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Suramanda,314101,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Surendrapalem,314037,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Tadichetlapalem,314111,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Teegalametta,314095,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Tenkala Panukulu,314059,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Thallapalem,314035,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Thotaluru,314090,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Tulabada,314112,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,U.Cheedipalem,314018,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Ulligunta,314017,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Valasampeta,314086,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Valasarajupadu,314080,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Valugudem,314001,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Vantamarri,314138,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Velagalapalem,314109,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Vudutha,314003,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,YedduMamidi Singhadar,314060,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Yerragondi,314016,rural
ALLURI SITHARAMA RAJU,15,KOYYURU,11,Yerrinaidu PAKALU,314070,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,A. Kotturu,301302,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,ASURADA,301006,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Adalaput,301125,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Adarladi,301080,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Alabeeru,301049,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Allangipada,301021,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Amalaguda,301146,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Ambapada,301148,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Antabongu,301111,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Antlavada,301139,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Arabeeru,301036,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Arloiputtu,301067,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Attikalu,301073,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,BALIYAGUDA,301062,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,BAPANAPUT,301155,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,BONDRUGUDA,301055,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Babusala,301197,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Badiputtu,301311,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Bakubeda,301292,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Balada,301143,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Balluguda,301199,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Bangaru Puttu,301310,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Bangarumetta,301308,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Bangurupalle,301140,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Barada,301076,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Barlada,301138,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Beeduchampa,301053,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Beeta,301166,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Bhimidi,301089,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Birriguda,301071,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Boddagondi,301208,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Boddapadu,301178,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Boddaputtu,301201,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Bodiput,301165,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Bokkeraputtu,301198,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Bonangiputtu,301242,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Bondaputtu,301206,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Bondaputtu,301284,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Boosiputtu,301253,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Boosiputtu,301267,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Boragam,301235,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Borramamidi,301106,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Bungaput,301105,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Buradagunta,301185,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Burrangula,301264,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Burugumetta,301259,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Burusindhiputtu,301110,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,CHUTTUGONDI,301099,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Champaputtu,301041,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Cheediputtu,301179,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Cheepurugondi,301191,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Chekuchinta,301170,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Cheruvu Pakala,301297,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Cheruvu Veedhi,301209,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Chinamukkiputtu,301285,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Chinasindhiputtu,301008,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Chinasuriyapalle,301189,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Chintammingula,301134,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Chippaputtu,301274,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Cholliputtu,301118,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,DASARIPUTTU,301182,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,DULIPUT,301116,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Dabuguda,301024,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Dabuguda,301095,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Dadiputtu,301020,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Danabandu,301012,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Dareli,301321,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Dasariputtu,301271,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Deembuguda,301317,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Degalaput,301156,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Dharapalle,301133,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Digakumada,301263,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Digidaput,301126,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Dimisamill,301040,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Dokiriputtu,301324,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Dolliputtu,301232,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Domaliputtu,301011,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Doniput,301154,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Doraguda,301005,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Doraguda,301218,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Doraguda,301252,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Dumuduguda,301065,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Dumukuladi,301149,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,GADELAPUTTU,301188,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,GAJJALABANDA,301142,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,GORRELAMETTA,301230,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Gaddibanda,301096,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Gadela Burugu,301225,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Galaganda,301169,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Ganneda,301320,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Garram,301101,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Gattumalada,301220,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Gatturamanda,301009,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Gedelabanda,301234,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Giddala Puttu,301288,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Giddalamamidi,301268,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Giddulaput,301161,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Ginnelaputtu,301305,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Gobburupada,301047,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Goddiput,301162,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Goddiput,301168,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Godugulaputtu,301171,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Golliputtu,301090,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Gudamaliputta,301172,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Gumma @ Digagumma,301043,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Gummasiragamput,301131,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Gunnachelama,301196,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Gunnalamamidi,301236,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Hamsabandu,301092,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Illoyipolam,301132,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Jabada,301064,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Jadiguda,301192,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Jadiputtu,301128,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Jagamsariya,301120,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Jalarupodaru,301042,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Jamiriguda,301034,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Jangam Puttu,301290,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Japparu,301054,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Jarjula,301151,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Jarripada,301221,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Jarripada,301233,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Jodiguda,301061,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Jolaputtu,301056,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,KANDRANGIVALASA,301195,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,KIMUDUPUTTU,301237,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,KUYILONGI,301086,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kadamjola,301060,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kadeembeeru,301136,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kadutula,301088,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kalimba,301319,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kamari Goyyi,301190,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kammarigoyyi,301255,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kammariguda,301077,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kammarigunta,301058,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kangu Veedhi,301210,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kanguputta,301160,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kantavaram,301245,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kanusulaputtu,301174,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Karabayalu,301079,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Karimukhiputtu,301204,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Karlapodaru,301066,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kenduguda,301239,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kenduputtu,301032,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kilagada,301279,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kilumangi,301187,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kimmalamamidi,301228,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kinchai Puttu,301299,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kinchaiput,301127,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kincholda,301300,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kirrambo,301027,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kodamputtu,301084,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kodaputtu,301016,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kodaputtu,301068,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kommalakonda,301249,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kondagabulu,301107,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kondapada,301213,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kooraiput,301117,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kosamput,301091,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kotluru,301224,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kottalabayalu,301277,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kottaputtu,301193,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kotturu,301152,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kujabhangi,301314,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kulabeer,301037,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kulabeeru,301145,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kumada,301262,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kumbiguda,301289,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kumbripada,301023,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kummari Puttu,301295,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kummari Puttu,301309,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kummariputtu,301177,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kuntuda,301081,rural
ALLURI SITHARAMA RAJU,15,MUNCHINGIPUTTU,4,Kusumaguda,301030,rural
